"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A 404 for ""no results"" is a classic API design mistake — an empty
    collection is not a missing resource. Worth asserting explicitly.","4","test_search_with_no_matches_returns_empty_list_not_error","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"","308","test_anonymous_user_is_sent_to_login_when_adding_to_cart[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","127","test_content_is_readable_without_zooming[Pixel 7-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","222","test_layout_collapses_to_a_mobile_nav[iPad (gen 7)-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","937","test_session_persists_across_reload[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1164","test_can_complete_a_purchase_on_a_phone[iPhone 15-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Injection strings should be *data*, not code.

    Deliberately `parametrize`, not `@given(st.sampled_from(...))`: when the
    inputs are a fixed, hand-curated list, parametrize gives one test id per
    payload, works with function-scoped fixtures, and doesn't pay Hypothesis's
    machinery cost. Reach for Hypothesis when you want inputs you did *not*
    think of — see the fuzz test above.
    ","6","test_search_rejects_injection_payloads_safely[<script>alert(1)</script>]","tests.services","2026-08-13","passed","2026-08-13","","test_contract_and_properties","",""
"","240","test_mobile_nav_opens_and_is_announced[iPad (gen 7)-webkit]","tests.web","2026-08-13","skipped","2026-08-13","","test_mobile_web","",""
"","4","test_limit_caps_the_result_size","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","158","test_content_is_readable_without_zooming[iPad (gen 7)-webkit]","tests.web","2026-08-13","skipped","2026-08-13","","test_mobile_web","",""
