"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","294","test_device_reports_a_mobile_user_agent[Galaxy S9+-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","322","test_content_is_readable_without_zooming[Galaxy S9+-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","592","test_category_filter[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Precondition via API, verification via UI — the pattern to default to.","310","test_removing_an_item_updates_the_total[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","7","test_login_rejects_bad_credentials[alice -wonderland-trailing whitespace in username]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","3","test_login_rejects_bad_credentials[alice-wrong-password-wrong password]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","236","test_search_filters_the_grid[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","4","test_search_is_case_insensitive_substring_match[phone-Headphones]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1139","test_can_complete_a_purchase_on_a_phone[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","370","test_content_is_readable_without_zooming[iPhone 15-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","185","test_mobile_nav_opens_and_is_announced[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
